X,Y,OBJECTID,Schoolnumber,Name,Province,SchoolLevel,District,Grant_Class,latitude,longitude
282141.79552301,8019641.68420859,223,1226,GLEN  VIEW   7,Harare,Primary,Glenview Mufakose,P2,-17.90031,30.94358
286153.581626441,8026986.45846383,224,1227,WARREN PARK 3 COUNCIL PRIMARY SCHOOL,Harare,Primary,Warren Park Mabelreign,P3,-17.83436,30.98218
281409.196403897,8027526.97479719,225,1228,KUWADZANA  1,Harare,Primary,Warren Park Mabelreign,P2,-17.82901,30.93749
283990.332362157,8027401.38814129,226,1229,WARREN PARK 4 COUNCIL PRIMARY,Harare,Primary,Warren Park Mabelreign,P2,-17.8304,30.96182
280920.974985791,8019146.59534755,227,1230,GLEN  VIEW 6 ,Harare,Primary,Glenview Mufakose,P2,-17.90466,30.93201
280100.659408502,8027056.38942684,228,1231,KUWADZANA  2,Harare,Primary,Warren Park Mabelreign,P2,-17.83313,30.9251
281543.021126908,8026929.52919243,229,1232,KUWADZANA  3 COUNCIL PRIMARY,Harare,Primary,Warren Park Mabelreign,P2,-17.83442,30.93869
293602.175749653,8023392.44805428,230,1233,SUNNINGDALE 2 PRIM,Harare,Primary,Mbare Hatfield,P2,-17.86754,31.05208
281002.858412659,8027835.78969157,231,1234,KUWADZANA  NO. 4 PRIMARY,Harare,Primary,Warren Park Mabelreign,P2,-17.82618,30.93369
299452.451874301,8043047.73210169,232,1235,HATCLIFFE    1,Harare,Primary,Northern Central,P2,-17.69052,31.10914
292342.669478412,8012239.49073605,233,1236,EYECOURT,Harare,Primary,Chitungwiza,P3,-17.96817,31.03909
311006.639427495,8026978.92756252,234,1237,TAFARA 5,Harare,Primary,Mabvuku Tafara,P2,-17.83671,31.2166
304080.627676923,8021214.31827067,235,1238,KUBATANA,Harare,Primary,Mabvuku Tafara,P2,-17.88818,31.15073
279578.082960086,8027614.08570446,236,1239,KUWADZANA  5 PRIMARY,Harare,Primary,Warren Park Mabelreign,P2,-17.82804,30.92023
279195.331708356,8027325.30756,237,1240,KUWADZANA  6,Harare,Primary,Warren Park Mabelreign,P2,-17.83061,30.91659
291059.937105175,8034391.46874081,238,1241,GATEWAY,Harare,Primary,Northern Central,P1,-17.76794,31.02919
281358.641035213,8020013.85814498,239,1242,BUDIRIRO   2,Harare,Primary,Glenview Mufakose,P2,-17.89687,30.93623
289639.359721441,8020340.72200638,240,1243,HERMANN GMEINER,Harare,Primary,Mbare Hatfield,P1,-17.89473,31.01439
281036.368325089,8020687.81550026,241,1244,BUDIRIRO  I,Harare,Primary,Glenview Mufakose,P3,-17.89075,30.93326
279539.144282022,8029877.61902943,242,1245,DZIVARESEKWA  NO  6  COUNCIL PRIMARY,Harare,Primary,Warren Park Mabelreign,P2,-17.80759,30.9201
284545.611172614,8019256.24431208,243,1246,GLEN NORAH NO 7,Harare,Primary,High Glen,P3,-17.90403,30.96622
285328.979467647,8017880.97184794,244,1247,GLEN NORAH  INFILL,Harare,Primary,High Glen,P2,-17.91653,30.97347
285550.230777842,8026697.64446253,245,1248,WARREN PARK 5 PRIMARY,Harare,Primary,Warren Park Mabelreign,P2,-17.83691,30.97646
302004.406695642,8027249.67200344,246,1249,LUSITANIA,Harare,Primary,Mabvuku Tafara,P1,-17.83347,31.13171
295296.704763477,8006923.68881572,247,1250,NDANGARIRO,Harare,Primary,Chitungwiza,P2,-18.01647,31.06645
301004.033653509,8006113.48580293,248,1251,TASIMUKIRA,Harare,Primary,Chitungwiza,P2,-18.02432,31.12026
289588.524893196,8026415.47636095,249,1252,WESTRIDGE,Harare,Primary,Warren Park Mabelreign,P1,-17.83985,31.01452
279058.459124093,8026857.70213583,250,1253,KUWADZANA   7,Harare,Primary,Warren Park Mabelreign,P2,-17.83482,30.91525
293016.094306872,8008254.72348776,251,1254,TADZIKAMIDZI,Harare,Primary,Chitungwiza,P2,-18.00423,31.04505
292210.432913268,8031374.79841908,252,1256,TWIN RIVERS,Harare,Primary,Northern Central,P1,-17.7953,31.03974
284523.059108563,8028042.62851164,253,1257,WARREN PARK  6 ,Harare,Primary,Warren Park Mabelreign,P2,-17.82466,30.96691
280030.48553609,8019828.61527463,254,1258,BUDIRIRO  3,Harare,Primary,Glenview Mufakose,P2,-17.89841,30.92368
299958.91446554,8043012.95712413,255,1259,HATCLIFFE  2,Harare,Primary,Northern Central,P2,-17.69088,31.11391
285994.849650309,8029217.62940283,256,1260,TYNWALD,Harare,Primary,Warren Park Mabelreign,P2,-17.81419,30.98091
303809.842866206,8019133.92176736,257,1261,DOMBORAMWARI (ZINYENGERE),Harare,Primary,Mabvuku Tafara,P2,-17.90695,31.14798
301807.403161332,8039894.3587043,258,1262,THE HERITAGE  ,Harare,Primary,Northern Central,P1,-17.71922,31.13104
304635.463482863,8022661.02816964,259,1263,CHINAMANO,Harare,Primary,Mabvuku Tafara,P2,-17.87516,31.1561
302569.24523164,8020581.60047686,260,1264,MAKOMO,Harare,Primary,Mabvuku Tafara,P2,-17.89376,31.13641
285928.090146973,8019315.57007095,261,1265,RUVHENEKO,Harare,Primary,High Glen,P2,-17.90363,30.97927
279784.243079909,8023568.9077255,262,1266,RUZIVO,Harare,Primary,Glenview Mufakose,P2,-17.8646,30.92175
295752.470231608,8005570.15984135,263,1267,SHARON COHEN SPECIAL,Harare,Primary,Chitungwiza,P2,-18.02874,31.07062
287108.573979301,8020808.44358601,264,1268,KUWANGIRA  ,Harare,Primary,High Glen,P3,-17.89026,30.99056
294623.409480147,8009625.47471329,265,1269,ST MARYS PRIVATE,Harare,Primary,Chitungwiza,P2,-17.992,31.06036
289647.151870971,8024689.16047246,266,1270,JAIROS  JIRI  SPECIAL,Harare,Primary,High Glen,P2,-17.85545,31.0149
290224.141909189,8029370.17272438,267,1271,MUBEENA EBRAHIM  ( RIDGEV,Harare,Primary,Warren Park Mabelreign,P1,-17.81322,31.02081
298793.236895469,8015059.59245734,268,1272,DANCKWERTS,Harare,Primary,Mabvuku Tafara,P3,-17.9433,31.10025
279838.074946072,8019593.98328262,269,1273,BUDIRIRO HIGH ,Harare,Secondary,Glenview Mufakose,S2,-17.90051,30.92184
281928.349736023,8021406.20662008,270,1274,BUDIRIRO 4,Harare,Primary,Glenview Mufakose,P2,-17.88435,30.94175
,,271,1275,DENMARK JUNIOR,Harare,Primary,Mabvuku Tafara,P1,,0
289933.366292582,8027089.98302074,272,1276,Christ Ministries College,Harare,Secondary,Warren Park Mabelreign,S1,-17.83379,31.01784
292034.831086969,8008894.1642863,273,1277,DUNGWIZA,Harare,Primary,Chitungwiza,P2,-17.99836,31.03585
276975.981668063,8027800.86700603,274,1278,KUWADZANA NO 8,Harare,Primary,Warren Park Mabelreign,P2,-17.82609,30.89571
289303.428955735,8026405.80439467,275,1279,WESTRIDGE,Harare,Secondary,Warren Park Mabelreign,S1,-17.83991,31.01183
281021.44052877,8021843.43359828,276,1280,BUDIRIRO 5,Harare,Primary,Glenview Mufakose,P2,-17.88031,30.93324
279177.29530169,8028087.88297308,277,1281,KUWADZANA 2 HIGH,Harare,Secondary,Warren Park Mabelreign,S2,-17.82372,30.9165
285690.656996203,8034022.17974454,278,1283,MASAISAI,Harare,Primary,Warren Park Mabelreign,P1,-17.77076,30.97853
,,279,1284,MARANATHA,Harare,Primary,Warren Park Mabelreign,P1,,0
,,280,1285,MARANATHA CHRISTIAN HIGH,Harare,Secondary,Warren Park Mabelreign,S2,,0
,,281,1287,MOTHER TOUCH JUNIOR,Harare,Primary,Warren Park Mabelreign,P2,,0
,,282,1288,SIMBAREDENGA,Harare,Secondary,High Glen,S3,,0
,,283,1289,VATAL JUNIOR PRIMARY SCHO,Harare,Primary,Mbare Hatfield,P1,,0
,,284,1293,WESTWOOD COLLEGE ,Harare,Secondary,Glenview Mufakose,S3,,0
,,285,1294,EL-BETHEL COLLEGE,Harare,Secondary,Glenview Mufakose,S2,,0
,,286,1296,IQRA ACADEMY INDEPENDENT COLLEGE,Harare,Secondary,High Glen,S2,,0
,,287,1298,THE ALEXANDER INSTITUTE OF EDUCATION,Harare,Secondary,High Glen,S1,,0
,,288,1299,CABAL COLLEGE,Harare,Secondary,High Glen,S2,,0
,,289,1300,HERENTALS  HIGHFIELD COLLEGE,Harare,Secondary,High Glen,S2,,0
,,290,1302,FIRST CHOICE COLLEGE,Harare,Secondary,High Glen,S2,,0
,,291,1303,GREATSTRIDE COLLEGE,Harare,Secondary,High Glen,S2,,0
,,292,1304,EAGLE RISE COLLEGE,Harare,Secondary,High Glen,S2,,0
,,293,1305,SPECISS TECHNICAL HIGH,Harare,Secondary,High Glen,S2,,0
,,294,1306,BUOYANCY COLLEGE,Harare,Secondary,Chitungwiza,S2,,0
,,295,1307,B AND P STUDY CENTRE HIGH SCHOOL,Harare,Secondary,Chitungwiza,S2,,0
,,296,1308,LYNDEL HOUSE COLLEGE,Harare,Secondary,Chitungwiza,S2,,0
,,297,1310,TRANSPARENCY ACADEMY,Harare,Secondary,Chitungwiza,S2,,0
,,298,1311,STRATEGOS COLLEGE,Harare,Secondary,Chitungwiza,S2,,0
,,299,1312,DENMARK TRAINING  COLLEGE,Harare,Secondary,Mbare Hatfield,S1,,0
,,300,1313,ST MARY'S COLLEGE OF ACADEMY ,Harare,Secondary,Chitungwiza,S3,,0
,,301,1315,MOONRISE COLLEGE,Harare,Secondary,Chitungwiza,S3,,0
,,302,1318,ZENGEZA 3 METHODIST ACADEMY ,Harare,Secondary,Chitungwiza,S2,,0
,,303,1320,EXCEL COLLEGE ,Harare,Secondary,Chitungwiza,S3,,0
,,304,1321,PROSPECT ACADEMY,Harare,Secondary,Mbare Hatfield,S2,,0
,,305,1322,TRUST ACADEMY,Harare,Secondary,Mbare Hatfield,S1,,0
,,306,1323,STAR BRIGHT ACADEMY,Harare,Secondary,Chitungwiza,S2,,0
,,307,1324,YOUNG AFRICA ACADEMY,Harare,Secondary,Chitungwiza,S2,,0
,,308,1325,VISTA (VISION) COLLEGE,Harare,Secondary,Mbare Hatfield,S1,,0
,,309,1326,NATIONAL EDUCATION CENTRE ,Harare,Secondary,Mbare Hatfield,S1,,0
407202.692728623,7926422.36656751,310,1327,CHAKUMA,Manicaland,Primary,Makoni,P3,-18.75165,32.11964
,,311,1328,BUTLER COLLEGE,Harare,Secondary,Mabvuku Tafara,S2,,0
,,312,1329,SPECISS COLLEGE CHITUNGWIZA ,Harare,Secondary,Chitungwiza,S2,,0
,,313,1330,CARRER MANAGEMENT CENTRE ,Harare,Secondary,Mbare Hatfield,S3,,0
,,314,1331,CLEVERLAND LEARNING CENTRE,Harare,Secondary,Chitungwiza,S2,,0
,,315,1335,GENESIS COLLEGE,Harare,Secondary,Mbare Hatfield,S1,,0
,,316,1336,CRISTAL COLLEGE ,Harare,Secondary,Mbare Hatfield,S2,,0
,,317,1337,FATIMA ZAHRA (AS) COLLEGE,Harare,Secondary,Mbare Hatfield,S2,,0
,,318,1339,LIFE LONG EDUCATION COLLEGE,Harare,Secondary,Mbare Hatfield,S2,,0
,,319,1340,PHONIX COLLEGE,Harare,Secondary,Mbare Hatfield,S3,,0
,,320,1342,FRESTAR ACADEMY,Harare,Secondary,Mbare Hatfield,S1,,0
,,321,1343,SPECISS COLLEGE ,Harare,Secondary,Mbare Hatfield,S3,,0
,,322,1344,LEAP COLLEGE,Harare,Secondary,Mbare Hatfield,S2,,0
,,323,1347,CHRISTIAN COLLEGE OF SOUTHERN AFRICA ,Harare,Secondary,Mbare Hatfield,S2,,0
,,324,1349,EXCELLENT TUTORIALS COLLEGE,Harare,Secondary,Mbare Hatfield,S2,,0
,,325,1350,BEST ACADEMY,Harare,Secondary,Mbare Hatfield,S1,,0
,,326,1351,LIGHHTHOUSE COLLEGE,Harare,Secondary,Chitungwiza,S2,,0
,,327,1352,FORWARD IN FAITH CHRISTIAN COLLEGE,Harare,Secondary,Mbare Hatfield,S1,,0
,,328,1354,CHARLIE'S COLLEGE ,Harare,Secondary,Glenview Mufakose,S2,,0
,,329,1355,DANBOROUGH GLENVIEW COLLEGE,Harare,Secondary,Glenview Mufakose,S2,,0
,,330,1356,HILBRIGHT SCIENCE COLLEGE EASTLEA,Harare,Secondary,Mbare Hatfield,S1,,0
,,331,1358,ELEPHANT COLLEGE ( ELEPHANT HIGH SCHOOL),Harare,Secondary,Northern Central,S1,,0
,,332,1359,EPWORTH METHODIST ACADEMY,Harare,Secondary,Mabvuku Tafara,S2,,0
,,333,1362,HARVARD JUNIOR,Harare,Primary,Warren Park Mabelreign,P1,,0
,,334,1363,FANTA COLLEGE ,Harare,Secondary,Mabvuku Tafara,S3,,0
,,335,1365,GEORGE BENI ACADEMY,Harare,Secondary,Mabvuku Tafara,S2,,0
,,336,1366,GLENRIDGE COLLEGE ,Harare,Secondary,Mabvuku Tafara,S3,,0
,,337,1367,OXFORD INTERNATIONAL COLLEGE ,Harare,Secondary,Mabvuku Tafara,S2,,0
,,338,1369,YOUNG  AFRICA ACADEMY ,Harare,Secondary,Mabvuku Tafara,S2,,0
,,339,1370,MATHEW RUSIKE COLLEGE ,Harare,Secondary,Mabvuku Tafara,S2,,0
,,340,1371,WONDERS CHRISTIAN JUNIOR COLLEGE,Harare,Primary,Mabvuku Tafara,P1,,0
,,341,1373,CELEBRATION INTERNATIONAL SCHOOL ,Harare,Secondary,Northern Central,S1,,0
,,342,1374,DANBOROUGH COLLEGE,Harare,Secondary,Warren Park Mabelreign,S2,,0
,,343,1375,CORRESPONDENCE PRIMARY,Harare,Primary,Northern Central,P1,,
,,344,1376,LIVING WATERS COLLEGE,Harare,Secondary,Warren Park Mabelreign,S2,,0
,,345,1377,PASSRATE INTERNATIONAL ACADEMY,Harare,Secondary,Warren Park Mabelreign,S2,,0
,,346,1379,TAMUKA COLLEGE,Harare,Secondary,High Glen,S2,,0
,,347,1380,BRIGHT STAR ACADEMY ,Harare,Secondary,High Glen,S2,,0
,,348,1381,ETERNAL LIFE COLLEGE,Harare,Secondary,High Glen,S3,,0
,,349,1382,DZIVARASEKWA BARRACKS PRIMARY,Harare,Primary,Warren Park Mabelreign,P2,,0
296257.093379936,8004808.26849642,350,1385,TAFADZWA,Harare,Primary,Chitungwiza,P2,-18.03567,31.07531
,,351,1388,MOUNT SUNSET SECONDARY SCHOOOL,Harare,Secondary,High Glen,S3,,0
,,352,1389,MOUNT CARMEL COLLEGE,Harare,Secondary,Chitungwiza,S2,,0
284789.113585225,8029125.98851215,353,1390,WESTLEA PRIMARY,Harare,Primary,Warren Park Mabelreign,P2,-17.8149,30.96953
293760.673926123,8009569.93673288,354,1392,SHINGAI GOVERNMENT,Harare,Primary,Chitungwiza,P2,-17.99242,31.05221
283112.449872593,8019564.91512774,355,1394,GLEN VIEW 3 HIGH,Harare,Secondary,Glenview Mufakose,S2,-17.9011,30.95273
298321.686567708,8042281.42340949,356,1395,ZRP ,Harare,Secondary,Northern Central,S1,-17.69734,31.09841
285376.84206367,8028806.88632915,357,1396,TYNWALD HIGH,Harare,Secondary,Warren Park Mabelreign,S2,-17.81784,30.97504
292383.35217186,8024887.4205682,358,1397,ST PETERS SECONDARY MBARE,Harare,Secondary,Mbare Hatfield,S2,-17.85392,31.04073
280359.953259329,8029493.7094295,359,1398,FUNDO RPIMARY,Harare,Primary,Warren Park Mabelreign,P2,-17.81114,30.9278
278779.991122943,8032149.75053247,360,1399,YAMURAI PRIMARY,Harare,Primary,Warren Park Mabelreign,P2,-17.78699,30.91318
289531.88165596,8036869.43872735,361,1400,HAPPY PRIMARY,Harare,Primary,Northern Central,P1,-17.74541,31.01503
283222.005531162,8037185.92811013,362,1401,CORNELIUS HOPE ACADEMY PRIMARY,Harare,Primary,Warren Park Mabelreign,P3,-17.74194,30.95558
302183.981685686,8034447.61045723,363,1402,THE GRANGE CHRISTIAN SCHO,Harare,Primary,Northern Central,P1,-17.76846,31.13408
283493.430079034,8019907.85725448,364,1403,GLEN VIEW 8 PRIMARY,Harare,Primary,Glenview Mufakose,P2,-17.89804,30.95636
296366.022235887,8027789.19900901,365,1404,ROOSEVELT,Harare,Secondary,Northern Central,S1,-17.82808,31.07858
303149.395859707,8020751.21805743,366,1405,MUGUTA,Harare,Secondary,Mabvuku Tafara,S2,-17.89228,31.1419
295789.209126677,8006719.60334535,367,1406,PATHWAY PRIVATE,Harare,Primary,Chitungwiza,P2,-18.01836,31.07108
294705.087082747,8009108.25396702,368,1407,ST MARY'S EARLY LEARNING ,Harare,Primary,Chitungwiza,P2,-17.99668,31.06108
286338.002143012,8013279.9848892,369,1408,SOUTHLEA PARK,Harare,Primary,High Glen,P2,-17.95819,30.98252
294640.040108171,8019100.39957187,370,1409,APEX BOARD ,Harare,Secondary,High Glen,S3,-17.90641,31.06145
286351.846580454,8013273.4930035,371,1410,SOUTHLEA PARK ,Harare,Secondary,High Glen,S3,-17.95825,30.98265
283220.884612419,8037191.45110189,372,1411,CORNELIUS HOPE ACADEMY,Harare,Secondary,Warren Park Mabelreign,S1,-17.74189,30.95557
295502.853918555,8025336.11567501,373,1412,TWO BRIGADE,Harare,Primary,Mbare Hatfield,P2,-17.85016,31.0702
294159.885797175,8055980.76253899,374,1413,APEX BOARD,Harare,Primary,Mbare Hatfield,P2,-17.5732,31.06051
293060.342340253,8019662.85618732,375,1414,MOTHER PATRICK CONVENT,Harare,Primary,Mbare Hatfield,P2,-17.90118,31.0466
293567.919720775,8036270.72557262,376,1415,NORTH WOOD  ADVENTIST,Harare,Primary,Northern Central,P1,-17.7512,31.05302
,,377,1417,DIVARIS MAKAHARIS JUNIOR,Harare,Primary,Warren Park Mabelreign,P1,,0
,,378,1418,PINEWOOD HIGH SCHOOL,Harare,Secondary,Warren Park Mabelreign,S1,,0
264308.694963001,8023479.14929383,379,1420,PORTA FARM SECONDARY,Harare,Secondary,Warren Park Mabelreign,S3,-17.8638,30.77577
,,380,1421,MOTHER TOUCH  HIGH SCHOOL,Harare,Secondary,Warren Park Mabelreign,S2,,0
,,381,1422,BUDIRIRO 2 HIGH,Harare,Secondary,Glenview Mufakose,S2,,0
,,382,1423,HELLENIC ACADEMY,Harare,Secondary,Northern Central,S1,,0
,,383,1424,WARREN PARK D,Harare,Primary,Warren Park Mabelreign,P3,,0
,,384,1429,ABSOLUTE VISION COLLEGE,Harare,Secondary,Glenview Mufakose,S2,,0
,,385,1430,GREAT HOPE COLLEGE,Harare,Secondary,Glenview Mufakose,S1,,0
,,386,1432,MALTA ACADEMY,Harare,Secondary,Glenview Mufakose,S2,,0
,,387,1433,HERENTIALS KUWADZANA ,Harare,Secondary,Warren Park Mabelreign,S2,,0
,,388,1434,VICTORY ACADEMY ,Harare,Secondary,Warren Park Mabelreign,S2,,0
,,389,1435,CORRIDORDS OF HOPE ACADEMY ,Harare,Secondary,Warren Park Mabelreign,S2,,0
,,390,1436,ROCKLAND CHRISTIAN COLLEGE ,Harare,Secondary,Warren Park Mabelreign,S2,,0
,,391,1437,MARTIN LURTHER KING JUNIOR COLLEGE ,Harare,Secondary,Warren Park Mabelreign,S2,,0
,,392,1438,FIRST LINK COLLEGE ,Harare,Secondary,Warren Park Mabelreign,S2,,0
,,393,1439,PRESSBYTERIAN PARACLETE COLLEGE ,Harare,Secondary,Warren Park Mabelreign,S2,,0
,,394,1441,GEORGE EMMANUEL COLLEGE ,Harare,Secondary,Warren Park Mabelreign,S1,,0
,,395,1442,EMMANUEL SCHOOL OF EXCELLENCE ,Harare,Secondary,Warren Park Mabelreign,S2,,0
,,396,1443,MANYAME PARK HIGH SCHOOL,Harare,Secondary,Chitungwiza,S2,,0
,,397,1444,FAITH LEARNING CENTRE,Harare,Secondary,Chitungwiza,S2,,0
,,398,1445,HERENTALS COLLEGE CHITUNGWIZA,Harare,Secondary,Chitungwiza,S2,,0
,,399,1446,EZEKIEL GUTI COLLEGE,Harare,Secondary,Chitungwiza,S3,,0
,,400,1448,IRENE CHRISTIAN INDEPENDENT COLLEGE,Harare,Secondary,Northern Central,S1,,0
,,401,1450,PHILADELPHIA ACADEMY,Harare,Secondary,Northern Central,S1,,0
,,402,1452,HIGH ACHIEVERS COACH EDUCATIONAL CENTRE,Harare,Secondary,Northern Central,S1,,0
,,403,1453,KUWADZANA  NO 3 HIGH SCHOOL,Harare,Secondary,Warren Park Mabelreign,S2,,0
,,404,1456,GLENWOOD PRIMARY SCHOOL,Harare,Primary,Mabvuku Tafara,P2,,0
,,405,1457,EPWORTH METHODIST DAY CARE,Harare,Primary,Mabvuku Tafara,P2,,0
,,406,1458,CORONATION ECD CENTRE,Harare,Primary,Mabvuku Tafara,P2,,0
,,407,1459,BLESSED CENTRE (CHINAMORA),Harare,Primary,Mabvuku Tafara,P2,,0
,,408,1460,MABVAZUVA SECONDARY,Harare,Secondary,Mabvuku Tafara,S2,,0
,,409,1461,BILAAL ISALAMIC COLLEGE,Harare,Secondary,Mabvuku Tafara,S1,,0
,,410,1465,HERENTIALS COLLEGE CBD,Harare,Secondary,Mbare Hatfield,S2,,0
,,411,1467,PEOPLE'S COLLEGE,Harare,Secondary,Mbare Hatfield,S3,,0
,,412,1470,CITY ACADEMY COLLEGE,Harare,Secondary,Mbare Hatfield,S2,,0
,,413,1473,UMAA COLLEGE CBD,Harare,Secondary,Mbare Hatfield,S2,,0
,,414,1476,MONTROSE PREPARATORY SCHOOL,Harare,Primary,Northern Central,P1,,0
,,415,1477,CELEBRATION INTERNATIONAL SCHOOL,Harare,Primary,Northern Central,P1,,0
,,416,1478,DEVINE SUCCESS ACADEMY,Harare,Secondary,Northern Central,S2,,0
,,417,1479,ST ANGELA ACADEMY,Harare,Secondary,Northern Central,S1,,0
,,418,1480,SAICON COLLEGE,Harare,Secondary,Northern Central,S1,,0
,,419,1481,RADIANT KIDS CENTRE,Harare,Primary,Northern Central,P1,,
,,420,1482,LITTLE TREASURES ECD CENTRE,Harare,Primary,Northern Central,P1,,0
,,421,1483,PACE COLLEGE,Harare,Secondary,Mbare Hatfield,S2,,0
,,422,1484,ST ANTHONY ARDBENNIE ECD CENTRE,Harare,Primary,Mbare Hatfield,P3,,0
,,423,1485,OASIS COLLEGE,Harare,Secondary,Warren Park Mabelreign,S2,,0
,,424,1486,CORPUS CHRIST,Harare,Secondary,Warren Park Mabelreign,S2,,0
,,425,1488,KIDS VILLAGE,Harare,Primary,Chitungwiza,P3,,0
,,426,1489,TAKUDZWA INFANT AND JUNIOR PRIMARY,Harare,Primary,Warren Park Mabelreign,P1,,
,,427,1491,HAPPY HEARTS ECD,Harare,Primary,High Glen,P2,,0
,,428,1494,ALPHABET ACADEMY,Harare,Primary,High Glen,P2,,0
,,429,1496,CORNERSTONE PRIVATE SECONDARY,Harare,Secondary,Chitungwiza,S3,,0
,,430,1498,THE BLESSED INFANT,Harare,Primary,Northern Central,P2,,
,,431,1499,HILLVIEW INTERNATIONAL COLLEGE,Harare,Secondary,High Glen,S2,,
,,432,1501,SWEET ANGELS ECD CENTRE,Harare,Primary,High Glen,P2,,
,,433,1502,MILES ACADEMY,Harare,Secondary,High Glen,S2,,
,,434,1503,MSASA PARK'S TINY TOTS,Harare,Primary,Mbare Hatfield,P3,,
,,435,1507,MBIZI SECONDARY,Harare,Secondary,High Glen,S2,,
,,436,1508,VALLEY CREST ACADEMY,Harare,Secondary,Mbare Hatfield,S2,,
,,437,1509,KIDDOS ECD CENTRE,Harare,Primary,Mbare Hatfield,P1,,
,,438,1510,GARLAND ACADEMY,Harare,Primary,Mbare Hatfield,P1,,
,,439,1513,CANONBURY INFANT SCHOOL,Harare,Primary,Mabvuku Tafara,P1,,
,,440,1514,CALVARY NURSERY,Harare,Primary,Chitungwiza,P3,,
,,441,1515,THE AVENUES ,Harare,Secondary,Mbare Hatfield,S2,,
,,442,1517,LITTLE HEARTS ECD CENTRE,Harare,Primary,Glenview Mufakose,P2,,
,,443,1518,HERENTIAL COLLEGE BUDIRIRO,Harare,Secondary,Glenview Mufakose,S2,,
,,444,1519,BRELION COLLEGE,Harare,Secondary,Glenview Mufakose,S2,,
,,445,1520,EL ROL COLLEGE,Harare,Secondary,Glenview Mufakose,S2,,
,,446,1521,MANDIPA STUDY COLLEGE,Harare,Secondary,Warren Park Mabelreign,S2,,
,,447,1523,SOUTHERN CROSS PRIVATE,Harare,Primary,Glenview Mufakose,P1,,
,,448,1524,ST PHILLIPS ECD CENTRE,Harare,Primary,Glenview Mufakose,P2,,
,,449,1525,RED CROSS INDEPNDENT COLLEGE,Harare,Secondary,Glenview Mufakose,S1,,
,,450,1526,MD COLLEGE,Harare,Secondary,Chitungwiza,S2,,
,,451,1527,ACCOLADE ACADEMY,Harare,Secondary,Chitungwiza,S2,,
,,452,1528,LONGRANGE ACADEMY,Harare,Secondary,Chitungwiza,S3,,
,,453,1529,ULTIMATE COLLEGE,Harare,Secondary,Mbare Hatfield,S1,,
,,454,1530,HARARE SDA COLLEGE,Harare,Secondary,Mbare Hatfield,S2,,
,,455,1536,ST KOSMAS GREGORIATIS,Harare,Secondary,Mbare Hatfield,S3,,
,,456,1537,FINBA COLLEGE,Harare,Secondary,Mbare Hatfield,S2,,
,,457,1538,CRESCENT COLLEGE,Harare,Secondary,Mbare Hatfield,S1,,
,,458,1540,ZIMBABWE DISTANCE EDUCATION COLLEGE,Harare,Secondary,Mbare Hatfield,S1,,
,,459,1541,SCHOLARS PRIDE ACADEMY,Harare,Secondary,Mbare Hatfield,S2,,
,,460,1542,FOCUS COLLEGE,Harare,Secondary,Warren Park Mabelreign,S2,,
,,461,1543,LEARNING SUCCESS INSTITUTE,Harare,Secondary,Chitungwiza,S3,,
,,462,1544,RENGOW 2 CHRISTIAN,Harare,Secondary,Mabvuku Tafara,S2,,
,,463,1545,BEST BEGINNINGS PRE-SCHOOL,Harare,Primary,Northern Central,P1,,
,,464,1551,LIONSGATE PRIVATE COLLEGE,Harare,Secondary,Northern Central,S1,,
,,465,1552,KING SOLOMON COMMERCIAL COLLEGE OF ZIMBABWE,Harare,Secondary,Northern Central,S1,,
